X1,X1,cluster,status
13675,13675,1,0
13676,13676,1,0
13677,13677,1,0
13678,13678,1,0
13679,13679,1,0
13680,13680,1,0
13681,13681,1,0
13682,13682,1,0
13683,13683,1,0
13686,13686,1,0
13687,13687,1,0
13688,13688,1,0
13689,13689,1,0
13690,13690,1,0
13692,13692,0,0
13693,13693,1,0
13694,13694,1,0
13695,13695,1,0
13696,13696,1,0
13697,13697,1,0
13698,13698,1,0
13699,13699,1,0
13700,13700,1,0
13701,13701,1,0
13702,13702,1,0
13703,13703,1,0
13704,13704,0,0
13705,13705,1,0
13706,13706,1,0
13707,13707,1,0
13708,13708,0,0
13709,13709,1,0
13710,13710,1,0
13711,13711,1,0
13714,13714,0,0
13715,13715,1,0
13716,13716,1,0
13718,13718,1,0
13719,13719,1,0
13720,13720,1,0
13721,13721,1,0
13722,13722,0,0
13723,13723,1,0
13724,13724,1,0
13725,13725,1,0
13726,13726,1,0
13727,13727,1,0
13728,13728,1,0
13729,13729,0,0
13731,13731,1,0
13732,13732,1,0
13733,13733,1,0
13734,13734,1,0
13735,13735,1,0
13736,13736,1,0
13737,13737,1,0
13738,13738,1,0
13739,13739,1,0
13740,13740,1,0
13741,13741,1,0
13742,13742,1,0
13743,13743,1,0
13744,13744,1,0
13745,13745,0,0
13746,13746,1,0
13747,13747,0,0
13748,13748,1,0
13750,13750,1,0
13751,13751,1,0
13752,13752,0,0
13753,13753,1,0
13754,13754,1,0
13755,13755,1,0
13757,13757,1,0
13758,13758,1,0
13759,13759,1,0
13760,13760,1,0
13761,13761,1,0
13762,13762,1,0
13763,13763,1,0
13764,13764,1,0
13765,13765,0,0
13766,13766,1,0
13767,13767,1,0
13768,13768,1,0
13770,13770,1,0
13771,13771,1,0
13772,13772,0,0
13773,13773,1,0
13774,13774,1,0
13776,13776,1,0
13777,13777,1,0
13778,13778,1,0
13779,13779,1,0
13780,13780,1,0
13781,13781,1,0
13782,13782,1,0
13783,13783,1,0
13784,13784,1,0
13785,13785,1,0
13786,13786,1,0
13787,13787,1,0
13788,13788,1,0
13790,13790,1,0
13792,13792,1,0
13794,13794,1,0
13795,13795,1,0
13796,13796,1,0
13797,13797,1,0
13798,13798,1,0
13799,13799,1,0
13800,13800,1,0
13801,13801,1,0
13803,13803,0,0
13805,13805,1,0
13806,13806,0,0
13807,13807,1,0
13808,13808,1,0
13809,13809,1,0
13810,13810,1,0
13812,13812,1,0
13813,13813,1,0
13814,13814,1,0
13815,13815,1,0
13816,13816,1,0
13817,13817,0,0
13818,13818,1,0
13819,13819,1,0
13820,13820,0,0
13821,13821,1,0
13822,13822,1,0
13823,13823,1,0
13824,13824,1,0
13826,13826,1,0
13827,13827,1,0
13828,13828,0,0
13829,13829,1,0
13830,13830,1,0
13831,13831,1,0
13832,13832,1,0
13833,13833,1,0
13834,13834,0,0
13836,13836,1,0
13837,13837,1,0
13838,13838,1,0
13839,13839,1,0
13841,13841,1,0
13843,13843,1,0
13844,13844,1,0
13845,13845,0,0
13846,13846,1,0
13847,13847,1,0
13848,13848,1,0
13850,13850,1,0
13851,13851,1,0
13852,13852,1,0
13853,13853,1,0
13855,13855,1,0
13856,13856,1,0
13857,13857,1,0
13858,13858,1,0
13860,13860,1,0
13861,13861,1,0
13862,13862,1,0
13863,13863,0,0
13864,13864,1,0
13865,13865,1,0
13866,13866,1,0
13867,13867,1,0
13868,13868,1,0
13870,13870,1,0
13871,13871,1,0
13872,13872,1,0
13873,13873,1,0
13874,13874,1,0
13875,13875,1,0
13877,13877,1,0
13878,13878,0,0
13879,13879,1,0
13880,13880,1,0
13881,13881,1,0
13883,13883,1,0
13884,13884,1,0
13885,13885,1,0
13886,13886,1,0
13888,13888,1,0
13890,13890,1,0
13892,13892,1,0
13894,13894,1,0
13895,13895,1,0
13896,13896,1,0
13898,13898,1,0
13899,13899,1,0
13900,13900,1,0
13902,13902,1,0
13903,13903,1,0
13904,13904,1,0
13905,13905,1,0
13906,13906,1,0
13907,13907,1,0
13909,13909,1,0
13910,13910,1,0
13911,13911,0,0
13912,13912,0,0
13914,13914,1,0
13915,13915,1,0
13916,13916,1,0
13917,13917,1,0
13918,13918,1,0
13919,13919,1,0
13921,13921,0,0
13922,13922,1,0
13924,13924,1,0
13925,13925,1,0
13926,13926,1,0
13927,13927,1,0
13928,13928,1,0
13929,13929,1,0
13930,13930,1,0
13931,13931,1,0
13932,13932,1,0
13933,13933,1,0
13934,13934,1,0
13935,13935,1,0
13936,13936,0,0
13939,13939,1,0
13940,13940,1,0
13942,13942,0,0
13944,13944,1,0
13945,13945,1,0
13946,13946,1,0
13948,13948,1,0
13949,13949,1,0
13950,13950,1,0
13951,13951,1,0
13952,13952,0,0
13953,13953,1,0
13954,13954,1,0
13955,13955,1,0
13956,13956,1,0
13957,13957,1,0
13958,13958,0,0
13959,13959,1,0
13960,13960,1,0
13962,13962,0,0
13963,13963,1,0
13964,13964,1,0
13965,13965,1,0
13966,13966,1,0
13967,13967,1,0
13968,13968,1,0
13969,13969,1,0
13970,13970,1,0
13971,13971,1,0
13973,13973,1,0
13974,13974,1,0
13975,13975,1,0
13977,13977,0,0
13978,13978,1,0
13979,13979,1,0
13980,13980,1,0
13981,13981,1,0
13982,13982,1,0
13983,13983,1,0
13985,13985,1,0
13986,13986,0,0
13987,13987,1,0
13988,13988,1,0
13990,13990,0,0
13991,13991,1,0
13992,13992,0,0
13993,13993,0,0
13994,13994,1,0
13995,13995,1,0
13996,13996,1,0
13997,13997,1,0
13998,13998,1,0
14000,14000,1,0
14001,14001,1,0
14002,14002,1,0
14003,14003,1,0
14004,14004,1,0
14005,14005,1,0
14006,14006,1,0
14007,14007,1,0
14008,14008,1,0
14009,14009,1,0
14010,14010,1,0
14011,14011,1,0
14012,14012,0,0
14013,14013,1,0
14014,14014,1,0
14015,14015,1,0
14016,14016,1,0
14017,14017,1,0
14018,14018,1,0
14019,14019,0,0
14020,14020,1,0
14021,14021,1,0
14022,14022,1,0
14023,14023,1,0
14024,14024,1,0
14025,14025,1,0
14027,14027,0,0
14028,14028,1,0
14029,14029,1,0
14030,14030,1,0
14031,14031,0,0
14032,14032,1,0
14033,14033,1,0
14034,14034,1,0
14035,14035,1,0
14036,14036,1,0
14037,14037,1,0
14038,14038,0,0
14039,14039,1,0
14040,14040,1,0
14041,14041,1,0
14042,14042,0,0
14043,14043,1,0
14045,14045,0,0
14048,14048,1,0
14049,14049,1,0
14050,14050,1,0
14051,14051,0,0
14052,14052,1,0
14053,14053,1,0
14054,14054,1,0
14055,14055,1,0
14057,14057,1,0
14058,14058,1,0
14059,14059,1,0
14061,14061,0,0
14062,14062,1,0
14063,14063,0,0
14064,14064,1,0
14065,14065,1,0
14066,14066,1,0
14067,14067,1,0
14068,14068,0,0
14069,14069,1,0
14070,14070,1,0
14071,14071,1,0
14073,14073,1,0
14074,14074,1,0
14075,14075,1,0
14076,14076,1,0
14077,14077,1,0
14078,14078,1,0
14079,14079,1,0
14081,14081,1,0
14082,14082,1,0
14083,14083,1,0
14084,14084,1,0
14085,14085,0,0
14086,14086,1,0
14088,14088,1,0
14089,14089,0,0
14090,14090,0,0
14091,14091,1,0
14093,14093,0,0
14094,14094,1,0
14095,14095,0,0
14096,14096,1,0
14098,14098,1,0
14100,14100,1,0
14101,14101,1,0
14102,14102,1,0
14103,14103,1,0
14104,14104,1,0
14105,14105,1,0
14106,14106,1,0
14107,14107,0,0
14108,14108,0,0
14109,14109,0,0
14110,14110,1,0
14111,14111,1,0
14112,14112,1,0
14113,14113,1,0
14114,14114,1,0
14115,14115,1,0
14116,14116,1,0
14117,14117,0,0
14118,14118,1,0
14119,14119,1,0
14120,14120,0,0
14121,14121,1,0
14122,14122,1,0
14123,14123,1,0
14124,14124,1,0
14125,14125,1,0
14126,14126,1,0
14127,14127,0,0
14129,14129,0,0
14130,14130,0,0
14131,14131,1,0
14132,14132,1,0
14133,14133,1,0
14134,14134,1,0
14135,14135,1,0
14136,14136,1,0
14137,14137,1,0
14138,14138,1,0
14139,14139,1,0
14140,14140,0,0
14141,14141,1,0
14142,14142,1,0
14143,14143,1,0
14144,14144,0,0
14145,14145,1,0
14146,14146,1,0
14148,14148,1,0
14149,14149,1,0
14150,14150,0,0
14151,14151,1,0
14152,14152,0,0
14153,14153,1,0
14154,14154,1,0
14155,14155,1,0
14156,14156,1,0
14157,14157,1,0
14158,14158,1,0
14160,14160,1,0
14161,14161,1,0
14162,14162,1,0
14163,14163,1,0
14164,14164,1,0
14166,14166,1,0
14167,14167,1,0
14169,14169,1,0
14170,14170,0,0
14171,14171,1,0
14172,14172,1,0
14174,14174,1,0
14175,14175,1,0
14176,14176,1,0
14177,14177,1,0
14179,14179,1,0
14181,14181,1,0
14182,14182,1,0
14183,14183,1,0
14184,14184,1,0
14185,14185,1,0
14186,14186,1,0
14187,14187,1,0
14189,14189,1,0
14191,14191,1,0
14192,14192,1,0
14193,14193,1,0
14194,14194,1,0
14195,14195,1,0
14196,14196,1,0
14197,14197,1,0
14198,14198,1,0
14199,14199,1,0
14200,14200,1,0
14201,14201,1,0
14202,14202,1,0
14204,14204,1,0
14205,14205,1,0
14207,14207,1,0
14208,14208,1,0
14209,14209,1,0
14210,14210,1,0
14213,14213,1,0
14214,14214,1,0
14216,14216,1,0
14217,14217,1,0
14218,14218,1,0
14220,14220,1,0
14221,14221,0,0
14222,14222,1,0
14223,14223,1,0
14224,14224,1,0
14225,14225,0,0
14226,14226,1,0
14227,14227,1,0
14228,14228,1,0
14229,14229,0,0
14230,14230,1,0
14231,14231,1,0
14232,14232,0,0
14233,14233,1,0
14235,14235,1,0
14236,14236,1,0
14237,14237,1,0
14238,14238,1,0
14239,14239,1,0
14240,14240,1,0
14241,14241,1,0
14242,14242,1,0
14243,14243,1,0
14244,14244,1,0
14245,14245,1,0
14246,14246,1,0
14247,14247,1,0
14248,14248,1,0
14249,14249,0,0
14250,14250,0,0
14251,14251,0,0
14252,14252,0,0
14253,14253,0,0
14254,14254,1,0
14255,14255,0,0
14257,14257,1,0
14258,14258,1,0
14259,14259,1,0
14260,14260,1,0
14261,14261,0,0
14262,14262,1,0
14263,14263,1,0
14264,14264,1,0
14265,14265,1,0
14266,14266,1,0
14267,14267,1,0
14270,14270,1,0
14271,14271,1,0
14273,14273,1,0
14274,14274,0,0
14276,14276,0,0
14277,14277,1,0
14278,14278,1,0
14279,14279,1,0
14280,14280,1,0
14281,14281,0,0
14282,14282,1,0
14283,14283,1,0
14284,14284,1,0
14285,14285,1,0
14286,14286,1,0
14288,14288,1,0
14290,14290,1,0
14291,14291,1,0
14292,14292,0,0
14293,14293,1,0
14294,14294,1,0
14295,14295,1,0
14297,14297,1,0
14298,14298,1,0
14299,14299,1,0
14301,14301,1,0
14302,14302,1,0
14303,14303,1,0
14304,14304,1,0
14305,14305,1,0
14306,14306,1,0
14307,14307,1,0
14308,14308,1,0
14309,14309,1,0
14310,14310,1,0
14311,14311,0,0
14312,14312,1,0
14313,14313,1,0
14314,14314,1,0
14315,14315,1,0
14316,14316,1,0
14317,14317,1,0
14319,14319,1,0
14321,14321,0,0
14322,14322,1,0
14323,14323,1,0
14324,14324,1,0
14325,14325,1,0
14328,14328,1,0
14329,14329,1,0
14330,14330,1,0
14331,14331,1,0
14332,14332,1,0
14333,14333,1,0
14334,14334,1,0
14335,14335,1,0
14336,14336,1,0
14337,14337,1,0
14338,14338,1,0
14339,14339,1,0
14340,14340,1,0
14343,14343,1,0
14344,14344,1,0
14346,14346,1,0
14347,14347,1,0
14348,14348,1,0
14349,14349,1,0
14350,14350,1,0
14351,14351,1,0
14352,14352,1,0
14353,14353,1,0
14354,14354,1,0
14355,14355,1,0
14356,14356,1,0
14357,14357,1,0
14358,14358,1,0
14359,14359,1,0
14360,14360,1,0
14361,14361,0,0
14362,14362,1,0
14364,14364,0,0
14365,14365,1,0
14366,14366,1,0
14367,14367,1,0
14368,14368,1,0
14369,14369,1,0
14370,14370,1,0
14372,14372,1,0
14373,14373,1,0
14374,14374,1,0
14375,14375,1,0
14378,14378,1,0
14379,14379,1,0
14381,14381,0,0
14383,14383,0,0
14384,14384,1,0
14386,14386,0,0
14387,14387,1,0
14388,14388,1,0
14389,14389,1,0
14390,14390,1,0
14391,14391,0,0
14393,14393,1,0
14394,14394,1,0
14395,14395,0,0
14396,14396,0,0
14397,14397,1,0
14399,14399,1,0
14400,14400,1,0
14402,14402,1,0
14403,14403,1,0
14404,14404,1,0
14406,14406,1,0
14408,14408,1,0
14409,14409,1,0
14410,14410,1,0
14411,14411,1,0
14413,14413,1,0
14415,14415,1,0
14416,14416,1,0
14417,14417,0,0
14418,14418,1,0
14419,14419,0,0
14420,14420,1,0
14421,14421,0,0
14425,14425,1,0
14426,14426,1,0
14427,14427,1,0
14428,14428,1,0
14429,14429,1,0
14430,14430,1,0
14431,14431,1,0
14432,14432,1,0
14433,14433,1,0
14434,14434,1,0
14435,14435,1,0
14437,14437,0,0
14438,14438,1,0
14440,14440,1,0
14441,14441,1,0
14442,14442,1,0
14443,14443,1,0
14444,14444,1,0
14447,14447,1,0
14448,14448,0,0
14450,14450,1,0
14453,14453,1,0
14455,14455,0,0
14457,14457,1,0
14458,14458,1,0
14459,14459,1,0
14460,14460,0,0
14461,14461,1,0
14462,14462,1,0
14463,14463,1,0
14464,14464,1,0
14465,14465,1,0
14466,14466,1,0
14468,14468,0,0
14469,14469,1,0
14470,14470,0,0
14471,14471,1,0
14472,14472,1,0
14473,14473,1,0
14474,14474,1,0
14475,14475,1,0
14479,14479,1,0
14480,14480,1,0
14482,14482,1,0
14483,14483,1,0
14484,14484,1,0
14485,14485,1,0
14486,14486,1,0
14487,14487,1,0
14488,14488,1,0
14489,14489,1,0
14491,14491,1,0
14492,14492,0,0
14493,14493,1,0
14494,14494,1,0
14495,14495,0,0
14497,14497,1,0
14498,14498,1,0
14499,14499,1,0
14500,14500,1,0
14501,14501,1,0
14502,14502,1,0
14503,14503,0,0
14504,14504,1,0
14505,14505,1,0
14506,14506,1,0
14507,14507,1,0
14508,14508,1,0
14510,14510,1,0
14511,14511,1,0
14512,14512,1,0
14513,14513,0,0
14514,14514,1,0
14516,14516,1,0
14517,14517,1,0
14518,14518,1,0
14519,14519,1,0
14520,14520,1,0
14521,14521,1,0
14522,14522,1,0
14524,14524,0,0
14525,14525,1,0
14526,14526,1,0
14527,14527,1,0
14528,14528,1,0
14529,14529,1,0
14530,14530,1,0
14532,14532,1,0
14533,14533,1,0
14534,14534,0,0
14535,14535,0,0
14536,14536,1,0
14537,14537,1,0
14538,14538,1,0
14539,14539,1,0
14540,14540,1,0
14541,14541,1,0
14542,14542,1,0
14543,14543,1,0
14544,14544,1,0
14546,14546,1,0
14547,14547,1,0
14548,14548,1,0
14550,14550,1,0
14551,14551,1,0
14553,14553,1,0
14554,14554,1,0
14555,14555,1,0
14556,14556,0,0
14557,14557,1,0
14558,14558,1,0
14562,14562,1,0
14564,14564,1,0
14565,14565,1,0
14567,14567,1,0
14568,14568,1,0
14569,14569,1,0
14570,14570,1,0
14571,14571,1,0
14572,14572,1,0
14574,14574,1,0
14575,14575,1,0
14576,14576,1,0
14577,14577,1,0
14578,14578,1,0
14580,14580,1,0
14581,14581,1,0
14582,14582,1,0
14583,14583,1,0
14584,14584,1,0
14587,14587,1,0
14588,14588,1,0
14589,14589,1,0
14590,14590,1,0
14591,14591,1,0
14593,14593,1,0
14594,14594,1,0
14595,14595,1,0
14596,14596,1,0
14597,14597,0,0
14598,14598,1,0
14599,14599,1,0
14600,14600,0,0
14601,14601,1,0
14602,14602,1,0
14603,14603,1,0
14604,14604,1,0
14606,14606,1,0
14608,14608,1,0
14609,14609,0,0
14610,14610,0,0
14611,14611,1,0
14612,14612,1,0
14614,14614,1,0
14617,14617,1,0
14618,14618,1,0
14621,14621,1,0
14622,14622,1,0
14623,14623,0,0
14624,14624,1,0
14626,14626,1,0
14628,14628,1,0
14629,14629,1,0
14630,14630,1,0
14631,14631,1,0
14633,14633,0,0
14634,14634,1,0
14635,14635,1,0
14636,14636,1,0
14637,14637,1,0
14638,14638,0,0
14639,14639,0,0
14642,14642,1,0
14645,14645,1,0
14646,14646,1,0
14647,14647,1,0
14648,14648,1,0
14649,14649,1,0
14650,14650,1,0
14651,14651,1,0
14652,14652,1,0
14653,14653,1,0
14656,14656,1,0
14657,14657,1,0
14658,14658,1,0
14659,14659,1,0
14660,14660,0,0
14661,14661,1,0
14662,14662,1,0
14663,14663,1,0
14664,14664,1,0
14665,14665,1,0
14667,14667,1,0
14669,14669,1,0
14670,14670,0,0
14671,14671,1,0
14672,14672,1,0
14674,14674,1,0
14676,14676,1,0
14677,14677,1,0
14678,14678,1,0
14680,14680,0,0
14681,14681,1,0
14682,14682,0,0
14683,14683,1,0
14684,14684,1,0
14685,14685,1,0
14686,14686,1,0
14688,14688,1,0
14689,14689,1,0
14691,14691,1,0
14692,14692,1,0
14693,14693,0,0
14694,14694,1,0
14695,14695,1,0
14696,14696,1,0
14698,14698,1,0
14699,14699,1,0
14701,14701,1,0
14702,14702,1,0
14703,14703,1,0
14705,14705,1,0
14706,14706,1,0
14707,14707,1,0
14709,14709,1,0
14710,14710,0,0
14711,14711,1,0
14712,14712,1,0
14713,14713,1,0
14714,14714,1,0
14715,14715,1,0
14716,14716,1,0
14717,14717,1,0
14718,14718,0,0
14719,14719,1,0
14720,14720,1,0
14721,14721,1,0
14722,14722,0,0
14723,14723,1,0
14724,14724,1,0
14725,14725,1,0
14726,14726,1,0
14727,14727,1,0
14728,14728,1,0
14730,14730,1,0
14731,14731,1,0
14732,14732,1,0
14733,14733,1,0
14734,14734,1,0
14735,14735,0,0
14736,14736,1,0
14737,14737,0,0
14738,14738,1,0
14739,14739,1,0
14740,14740,1,0
14741,14741,1,0
14743,14743,0,0
14744,14744,1,0
14746,14746,1,0
14747,14747,1,0
14748,14748,1,0
14749,14749,1,0
14750,14750,1,0
14751,14751,1,0
14752,14752,1,0
14753,14753,1,0
14755,14755,1,0
14756,14756,1,0
14757,14757,0,0
14758,14758,0,0
14759,14759,1,0
14760,14760,0,0
14761,14761,0,0
14762,14762,1,0
14763,14763,1,0
14764,14764,0,0
14765,14765,1,0
14766,14766,0,0
14767,14767,1,0
14770,14770,1,0
14771,14771,1,0
14774,14774,1,0
14776,14776,0,0
14777,14777,0,0
14778,14778,1,0
14779,14779,0,0
14781,14781,1,0
14782,14782,1,0
14783,14783,0,0
14784,14784,1,0
14786,14786,1,0
14787,14787,1,0
14788,14788,1,0
14789,14789,0,0
14791,14791,1,0
14793,14793,1,0
14794,14794,1,0
14795,14795,1,0
14796,14796,1,0
14797,14797,1,0
14799,14799,1,0
14800,14800,1,0
14801,14801,1,0
14802,14802,1,0
14804,14804,1,0
14805,14805,1,0
14806,14806,1,0
14807,14807,1,0
14809,14809,1,0
14810,14810,1,0
14811,14811,1,0
14812,14812,1,0
14813,14813,1,0
14815,14815,1,0
14816,14816,1,0
14817,14817,0,0
14819,14819,1,0
14820,14820,1,0
14822,14822,1,0
14823,14823,1,0
14824,14824,1,0
14826,14826,1,0
14828,14828,1,0
14829,14829,1,0
14830,14830,0,0
14831,14831,1,0
14832,14832,1,0
14833,14833,1,0
14834,14834,0,0
14835,14835,0,0
14836,14836,1,0
14837,14837,1,0
14838,14838,1,0
14840,14840,1,0
14842,14842,1,0
14844,14844,1,0
14845,14845,0,0
14846,14846,1,0
14847,14847,1,0
14848,14848,1,0
14849,14849,1,0
14851,14851,1,0
14852,14852,1,0
14853,14853,1,0
14854,14854,1,0
14855,14855,1,0
14856,14856,1,0
14857,14857,1,0
14858,14858,1,0
14859,14859,1,0
14860,14860,1,0
14861,14861,0,0
14862,14862,1,0
14863,14863,1,0
14864,14864,1,0
14865,14865,1,0
14866,14866,1,0
14867,14867,1,0
14868,14868,1,0
14870,14870,1,0
14871,14871,1,0
14876,14876,1,0
14877,14877,0,0
14878,14878,1,0
14879,14879,1,0
14882,14882,1,0
14883,14883,1,0
14884,14884,1,0
14886,14886,1,0
14889,14889,0,0
14891,14891,1,0
14893,14893,1,0
14894,14894,1,0
14895,14895,0,0
14897,14897,1,0
14898,14898,0,0
14899,14899,1,0
14900,14900,1,0
14901,14901,1,0
14902,14902,1,0
14903,14903,1,0
14904,14904,1,0
14907,14907,1,0
14908,14908,1,0
14910,14910,1,0
14911,14911,1,0
14915,14915,1,0
14916,14916,0,0
14918,14918,1,0
14919,14919,1,0
14920,14920,1,0
14921,14921,1,0
14922,14922,1,0
14923,14923,1,0
14924,14924,1,0
14926,14926,0,0
14927,14927,1,0
14928,14928,1,0
14930,14930,1,0
14931,14931,0,0
14932,14932,1,0
14933,14933,1,0
14934,14934,1,0
14935,14935,1,0
14936,14936,1,0
14938,14938,0,0
14939,14939,1,0
14940,14940,1,0
14941,14941,1,0
14942,14942,1,0
14944,14944,1,0
14945,14945,1,0
14947,14947,1,0
14949,14949,1,0
14950,14950,1,0
14951,14951,1,0
14952,14952,1,0
14953,14953,0,0
14954,14954,0,0
14955,14955,1,0
14956,14956,1,0
14960,14960,1,0
14961,14961,1,0
14963,14963,1,0
14964,14964,1,0
14966,14966,1,0
14967,14967,1,0
14969,14969,1,0
14970,14970,1,0
14971,14971,1,0
14973,14973,1,0
14975,14975,1,0
14977,14977,1,0
14978,14978,0,0
14982,14982,1,0
14983,14983,1,0
14984,14984,1,0
14985,14985,0,0
14986,14986,1,0
14987,14987,1,0
14988,14988,1,0
14991,14991,1,0
14992,14992,1,0
14993,14993,1,0
14994,14994,0,0
14995,14995,1,0
14996,14996,0,0
14998,14998,1,0
14999,14999,1,0
15000,15000,1,0
15002,15002,1,0
15003,15003,1,0
15007,15007,1,0
15008,15008,1,0
15009,15009,1,0
15010,15010,1,0
15011,15011,1,0
15012,15012,0,0
15013,15013,1,0
15015,15015,1,0
15016,15016,0,0
15017,15017,1,0
15018,15018,1,0
15019,15019,1,0
15020,15020,1,0
15021,15021,1,0
15022,15022,0,0
15023,15023,1,0
15024,15024,1,0
15026,15026,1,0
15027,15027,1,0
15028,15028,1,0
15029,15029,0,0
15030,15030,0,0
15031,15031,1,0
15032,15032,1,0
15033,15033,1,0
15035,15035,0,0
15036,15036,1,0
15037,15037,1,0
15038,15038,1,0
15039,15039,1,0
15040,15040,0,0
15041,15041,1,0
15042,15042,1,0
15043,15043,0,0
15044,15044,1,0
15045,15045,1,0
15046,15046,1,0
15048,15048,1,0
15049,15049,1,0
15050,15050,1,0
15051,15051,1,0
15052,15052,1,0
15053,15053,1,0
15054,15054,0,0
15056,15056,1,0
15057,15057,1,0
15059,15059,1,0
15062,15062,1,0
15064,15064,1,0
15065,15065,1,0
15066,15066,1,0
15067,15067,0,0
15069,15069,1,0
15070,15070,1,0
15071,15071,1,0
15072,15072,0,0
15074,15074,1,0
15075,15075,1,0
15077,15077,1,0
15078,15078,1,0
15079,15079,0,0
15080,15080,1,0
15082,15082,1,0
15084,15084,1,0
15085,15085,1,0
15088,15088,1,0
15089,15089,1,0
15090,15090,0,0
15091,15091,1,0
15092,15092,1,0
15094,15094,0,0
15095,15095,1,0
15096,15096,1,0
15098,15098,0,0
15099,15099,1,0
15100,15100,0,0
15101,15101,1,0
15102,15102,1,0
15103,15103,1,0
15106,15106,1,0
15108,15108,1,0
15109,15109,1,0
15111,15111,1,0
15114,15114,1,0
15115,15115,1,0
15117,15117,1,0
15118,15118,1,0
15119,15119,1,0
15120,15120,1,0
15121,15121,0,0
15122,15122,1,0
15123,15123,1,0
15124,15124,1,0
15125,15125,1,0
15126,15126,1,0
15128,15128,1,0
15129,15129,0,0
15131,15131,1,0
15132,15132,1,0
15133,15133,1,0
15134,15134,1,0
15136,15136,1,0
15138,15138,0,0
15139,15139,0,0
15140,15140,0,0
15141,15141,1,0
15142,15142,1,0
15144,15144,1,0
15145,15145,1,0
15146,15146,1,0
15147,15147,0,0
15149,15149,1,0
15152,15152,0,0
15153,15153,1,0
15155,15155,1,0
15156,15156,1,0
15157,15157,1,0
15159,15159,1,0
15160,15160,1,0
15161,15161,1,0
15162,15162,1,0
15164,15164,1,0
15165,15165,1,0
15166,15166,0,0
15167,15167,1,0
15168,15168,1,0
15169,15169,1,0
15170,15170,1,0
15171,15171,1,0
15173,15173,1,0
15174,15174,1,0
15175,15175,1,0
15176,15176,0,0
15178,15178,0,0
15180,15180,1,0
15184,15184,1,0
15185,15185,1,0
15186,15186,1,0
15187,15187,1,0
15188,15188,1,0
15190,15190,1,0
15191,15191,1,0
15193,15193,1,0
15194,15194,1,0
15195,15195,1,0
15197,15197,1,0
15198,15198,1,0
15201,15201,1,0
15202,15202,1,0
15205,15205,1,0
15206,15206,1,0
15207,15207,1,0
15208,15208,1,0
15209,15209,1,0
15211,15211,0,0
15213,15213,1,0
15216,15216,1,0
15217,15217,1,0
15219,15219,1,0
15220,15220,1,0
15221,15221,1,0
15224,15224,1,0
15225,15225,1,0
15227,15227,1,0
15229,15229,0,0
15230,15230,0,0
15231,15231,1,0
15234,15234,0,0
15235,15235,1,0
15238,15238,0,0
15239,15239,1,0
15241,15241,1,0
15242,15242,1,0
15245,15245,1,0
15246,15246,1,0
15247,15247,1,0
15248,15248,1,0
15250,15250,1,0
15252,15252,1,0
15254,15254,1,0
15256,15256,1,0
15257,15257,1,0
15258,15258,1,0
15259,15259,1,0
15260,15260,1,0
15261,15261,1,0
15262,15262,1,0
15263,15263,1,0
15264,15264,1,0
15265,15265,0,0
15266,15266,1,0
15269,15269,1,0
15270,15270,0,0
15271,15271,1,0
15272,15272,0,0
15273,15273,1,0
15274,15274,1,0
15275,15275,1,0
15276,15276,0,0
15278,15278,1,0
15279,15279,1,0
15280,15280,1,0
15281,15281,1,0
15282,15282,0,0
15283,15283,1,0
15284,15284,0,0
15285,15285,1,0
15290,15290,1,0
15293,15293,0,0
15296,15296,1,0
15298,15298,1,0
15301,15301,1,0
15303,15303,1,0
15304,15304,0,0
15305,15305,0,0
15306,15306,1,0
15307,15307,1,0
15308,15308,1,0
15309,15309,1,0
15312,15312,1,0
15314,15314,1,0
15317,15317,1,0
15318,15318,1,0
15319,15319,1,0
15320,15320,1,0
15321,15321,1,0
15323,15323,1,0
15325,15325,0,0
15327,15327,1,0
15330,15330,1,0
15331,15331,1,0
15333,15333,1,0
15337,15337,0,0
15340,15340,1,0
15343,15343,0,0
15345,15345,1,0
15346,15346,1,0
15347,15347,1,0
15348,15348,1,0
15349,15349,1,0
15350,15350,1,0
15355,15355,1,0
15356,15356,1,0
15357,15357,1,0
15359,15359,1,0
15360,15360,1,0
15363,15363,0,0
15364,15364,1,0
15368,15368,0,0
15369,15369,1,0
15370,15370,0,0
15371,15371,1,0
15373,15373,0,0
15376,15376,0,0
15378,15378,1,0
15379,15379,1,0
15380,15380,0,0
15381,15381,1,0
15382,15382,1,0
15386,15386,1,0
15390,15390,0,0
15392,15392,1,0
15393,15393,0,0
15395,15395,1,0
15396,15396,1,0
15398,15398,1,0
15399,15399,1,0
15401,15401,1,0
15403,15403,1,0
15406,15406,1,0
15407,15407,1,0
15408,15408,1,0
15409,15409,1,0
15412,15412,1,0
15413,15413,0,0
15415,15415,1,0
15416,15416,1,0
15417,15417,1,0
15421,15421,1,0
15422,15422,1,0
15426,15426,1,0
15427,15427,1,0
15429,15429,1,0
15431,15431,1,0
15432,15432,1,0
15434,15434,1,0
15435,15435,1,0
15436,15436,1,0
15440,15440,1,0
15442,15442,1,0
15444,15444,1,0
15445,15445,1,0
15446,15446,0,0
15450,15450,1,0
15453,15453,1,0
15454,15454,1,0
15457,15457,1,0
15460,15460,1,0
15475,15475,0,0
15476,15476,1,0
15479,15479,1,0
15481,15481,1,0
15483,15483,1,0
15484,15484,0,0
15485,15485,1,0
15487,15487,0,0
