X1,status,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
17313,0,15.05,7.28,1.07,1.43,0.65,1.81,-4.75,-0.08,-1.61,0.21,0.1,-0.21,-3.12,-0.25,-0.53,1,1,1,1,696,279,417,235,4312
17314,0,1.97,0.55,1.51,0.81,0.68,0.77,0.48,0.01,-0.05,0.4,0.36,2.07,1.8,0.11,0.13,0,1,1,1,70,60,373,234,4321
17316,0,-3.95,-0.6,0.75,0.66,0.47,-1.5,-7.27,-0.14,-0.48,0.98,0.9,-0.14,-5.55,-0.11,-0.12,1,1,1,1,85,143,49,192,4120
17317,0,1.34,0,1.75,1.74,1.74,98.24,334.25,0.44,0.69,1.6,1.6,0,335.9,0.28,0.28,0,0,1,0,0,67,0,191,4120
17318,0,1.32,0,1.76,1.26,1.25,1.53,173.89,0.03,0.04,0.41,0.41,0,461.96,0.14,0.14,0,0,0,0,8,0,0,238,113
17319,0,4.86,0,1.21,5.79,5.79,1.12,-130.55,-0.02,-0.14,0.19,0.19,-0.01,131.58,0.11,0.11,1,1,0,1,0,0,0,231,6810
17322,0,4.46,2.72,1.22,1.19,0.29,7.59,3.18,0.05,0.13,0.35,0.38,0.31,3.44,0.17,0.15,0,0,1,0,762,31,197,234,4511
17324,0,-1.62,-0.18,0.38,1.62,0.95,4.68,-3.8,-0.09,-0.07,1.22,0.32,-0.26,-3.59,-0.07,-0.26,1,1,1,1,111,23,43,231,4321
17325,0,3.68,0.96,1.27,1.29,1.29,25.58,1.9,0.03,0.01,0.83,0.83,0.54,2.09,0.04,0.04,0,0,1,0,0,63,423,200,4600
17326,0,4.08,0,1.25,0.86,0.48,0.65,-6.3,-0.04,-0.16,0.12,0.12,-0.16,-4.02,-0.21,-0.21,1,1,1,1,936,0,0,183,4777
17327,0,21.71,0,1.05,9.72,7.19,78.89,17.38,0.01,-0.01,0.1,0.1,0.06,31.2,0.09,0.09,0,0,1,1,985,0,0,228,4120
17328,0,1.51,0.99,1.66,0.22,0.22,0.67,-0.34,0,-0.03,0.05,0.03,-2.9,-0.26,-0.05,-0.06,1,1,1,1,0,633,183,226,4643
17329,0,4.36,1.17,1.23,1.5,1.5,2.79,-118.93,-0.08,-0.45,0.23,0.1,-0.01,-21.87,-0.06,-0.14,1,1,1,1,0,742,328,172,8559
17330,0,-20.31,-0.01,0.95,1.33,1.33,9.42,93.85,0.22,-0.01,0.29,0.27,0.01,94.19,0.77,0.84,0,0,1,0,0,284,540,195,4211
17331,0,12.28,2.86,1.08,1.25,0.34,22.49,1.75,0.04,0.18,0.48,0.4,0.57,2,0.09,0.11,0,0,1,0,556,283,0,193,4322
17332,0,3.85,0,1.26,1.18,1.18,3.27,14.41,0.1,0.29,1.08,1.07,0.07,18.18,0.12,0.12,0,0,1,0,0,0,0,222,7112
17333,0,1.55,0,1.65,1.4,0.22,1.8,1.37,0.01,0.01,0.14,0.14,0.73,2.94,0.18,0.18,0,0,1,0,1607,0,268,221,4648
17336,0,6.87,2.06,1.15,15.27,2.64,2.62,-11.49,-0.16,-1.02,0.39,0.39,-0.09,-10.51,-0.37,-0.37,1,1,1,1,486,30,0,175,6810
17337,0,5.9,1.51,1.17,1.69,1.69,5.19,-13.16,-0.29,-2.23,1.25,1.23,-0.08,-13.15,-0.23,-0.24,1,1,1,1,0,37,138,189,7910
17338,0,26.65,0,1.04,1.04,1.04,4.6,2.45,0.06,0.57,0.89,0.89,0.41,2.5,0.07,0.07,0,0,1,0,0,144,265,209,8800
17339,0,0.21,0,5.72,5.33,5.25,2.89,371.47,0.04,0.03,0.39,0.39,0,628.07,0.16,0.16,0,0,0,0,10,0,0,172,7711
17340,0,-6.02,-2.73,0.83,0.59,0.45,0.07,-4.85,-0.31,-1.52,0.71,0.77,-0.21,-3.96,-0.36,-0.34,1,1,1,1,68,121,161,209,2573
17341,0,3.73,0.92,1.27,1.49,1.49,10.38,7.6,0.32,0.49,0.82,0.81,0.13,7.76,0.4,0.4,0,0,1,0,0,110,101,209,4120
17342,0,-2.2,0,0.55,0.89,0.72,0.38,31,0.37,-0.39,4.34,4.32,0.03,38.35,0.11,0.11,0,0,1,0,14,0,0,215,5630
17343,0,5.89,0.22,1.17,1.71,1.71,3.89,7.24,0.03,0.09,1.32,1.2,0.14,11.77,0.04,0.05,0,0,1,0,0,139,169,207,4321
17344,0,1.68,0.17,1.6,1.56,1.56,16,10.83,0.11,0.03,0.22,0.17,0.09,13.75,0.66,0.86,0,0,1,0,0,537,1166,207,5911
17345,0,6.96,0.34,1.14,0.82,0.81,0.45,1.13,0.02,0,0.17,0.14,0.65,1.45,0.11,0.13,0,0,1,0,17,56,1234,170,4211
17346,0,-2.41,0,0.59,0.6,0.55,-14.79,2.38,0.06,-0.2,0.11,0.05,0.42,2.38,0.51,1.14,0,0,1,1,243,0,0,169,4941
17347,0,9.09,3.3,1.11,1.1,1,6.17,1.94,0.08,0.05,1.05,1.05,0.52,2.02,0.08,0.08,0,0,1,0,31,137,196,211,4647
17348,0,3.16,1.54,1.32,0.42,0.42,0.76,7.33,0.05,0.12,0.3,0.3,0.14,11.02,0.26,0.26,0,0,1,0,0,142,96,210,6622
17349,0,31.38,0,1.03,1.03,1.03,44.62,-0.32,0,-0.16,1.68,1.68,-3.17,-0.25,0,0,1,1,1,1,0,0,0,209,4941
17352,0,1.85,0.42,1.54,2.97,2.97,12.35,6.69,0.1,0.12,0.97,0.96,0.15,9.68,0.15,0.15,0,0,1,0,0,37,217,199,4120
17356,0,-3.7,-0.03,0.73,3.68,3.68,11.39,-25.09,-0.1,-1.17,0.62,0.54,-0.04,-17.17,-0.11,-0.13,1,1,1,1,0,45,65,198,4941
17357,0,8.66,0,1.12,14.66,7.15,7.29,-75.79,-0.32,-3.12,0.11,0.09,-0.01,-3.42,-0.11,-0.13,1,1,1,1,1544,23,28,204,6820
17359,0,1.22,0,1.82,1.75,1.75,11.13,-72.65,-0.1,-0.23,0.28,0.28,-0.01,-71.47,-0.35,-0.35,1,1,1,1,0,0,0,203,7490
17360,0,4.57,0,1.22,1.24,0.42,26.39,174.43,0.09,0.24,0.61,0.6,0.01,190.74,0.16,0.16,0,0,1,0,397,165,102,202,4120
17362,0,8.47,2.98,1.12,0.96,0.75,0.94,1.1,0.02,0,0.22,0.28,0.9,2.7,0.26,0.19,0,0,1,0,197,279,364,175,4669
17363,0,-4.42,-1.82,0.77,0.9,0.47,0.03,-7.07,-0.17,-0.65,0.29,0.29,-0.14,-6.9,-0.55,-0.55,1,1,1,1,544,437,494,201,1320
17364,0,1.31,0,1.77,0.93,0.93,0.98,14.04,0.15,0.21,0.21,0.21,0.07,16.73,0.87,0.87,0,0,1,0,0,1,7,201,6820
17366,0,6.44,0,1.16,1.15,1.15,34,40.35,0.03,0.06,0.43,0.32,0.02,45.9,0.07,0.1,0,0,1,0,0,56,647,193,7112
17367,0,27.98,0,1.04,0.97,0.97,0.88,-2.27,-0.01,-0.62,0.29,0.02,-0.44,0.82,0.02,0.23,1,1,1,1,0,0,0,199,9609
17368,0,12.7,9.5,1.08,1.27,0.23,1.14,-1.08,-0.04,-1.22,0.16,0.26,-0.92,-0.13,-0.03,-0.02,1,1,1,1,763,62,133,158,2700
17370,0,-21.33,0,0.95,2.38,2.13,2.03,-24.88,-0.07,-1.57,0.18,0.16,-0.04,-12.57,-0.21,-0.24,1,1,1,1,130,0,0,196,4632
17372,0,2.45,0.32,1.41,1.34,1.06,3.39,74.68,0.09,0.21,0.57,0.57,0.01,127.5,0.27,0.27,0,0,1,0,120,67,373,194,4690
17375,0,-7.27,0,0.86,0.84,0.25,-5.65,-99.52,-0.2,-1.26,0.41,0.41,-0.01,-98.16,-0.47,-0.47,1,1,1,1,603,0,0,153,9511
17376,0,-5.54,-0.97,0.82,0.93,0.79,-1.42,-5.85,-0.1,-0.54,0.32,0.32,-0.17,-4.02,-0.21,-0.21,1,1,1,1,164,418,428,145,4651
17377,0,0.93,0,2.08,2.25,2.25,11.4,51.78,0.03,0.01,1.23,1.18,0.02,62.86,0.03,0.03,0,0,0,0,0,0,0,189,8559
