X1,V1,V2,V3,V4,V5,V6,V8,V9,V12,V13,V15,V19,V20,V21,V22,V23,V25,V26,V27,status
16783,1.98,1.3,1.51,0.48,0.48,0.86,-0.01,-0.08,-1.47,0.78,0.1,1,2,52,2,570,57.0,-14.1254732552216,0.017543859649122806,0
16784,2.7,0.16,1.37,1.4,0.74,6.96,0.09,0.2,0.04,26.84,0.08,0,118,85,116,552,44.160000000000004,-6297.818613138686,0.02264492753623188,0
16785,26.37,0.0,1.04,1.33,1.31,13.13,0.04,0.03,0.15,7.55,0.02,0,2,0,105,568,11.36,-1.0,0.08802816901408451,0
16786,-2.91,0.0,0.66,0.47,0.42,-0.16,-0.24,-0.82,-0.05,-14.89,-0.18,1,21,0,145,550,-99.0,1.0,-0.010101010101010102,0
16788,13.64,6.62,1.07,1.08,0.56,1.8,0.09,0.68,0.65,1.66,0.16,0,227,162,197,492,78.72,-587.5380717089049,0.012703252032520325,0
16789,56.31,0.0,1.02,1.02,1.02,59.07,0.03,0.97,0.01,69.88,0.04,0,0,160,168,567,22.68,-1.0,0.04409171075837742,0
16790,5.57,0.0,1.18,1.19,1.19,11.18,0.06,0.26,0.07,18.02,0.13,0,0,197,562,491,63.830000000000005,-1.0,0.015666614444618518,0
16791,16.62,0.0,1.06,1.73,1.59,47.83,0.02,-0.02,0.37,5.16,0.03,1,25,0,0,537,16.11,1.0,0.062073246430788334,0
16792,88.04,29.34,1.01,1.17,0.45,4.31,0.04,-1.23,0.94,1.51,0.1,1,186,143,67,565,56.5,-659.2771183866854,0.017699115044247787,0
16793,45.93,7.79,1.02,1.0,1.0,0.94,0.02,0.05,0.93,3.27,0.04,0,0,11,202,547,21.88,-2338.063491152559,0.04570383912248629,0
16794,42.87,11.47,1.02,1.0,0.96,1.09,0.03,-0.05,0.43,5.59,0.07,1,12,37,78,564,39.480000000000004,-537.2625715848675,0.025329280648429583,0
16795,14.48,2.87,1.07,0.82,0.22,0.52,0.01,0.09,0.49,4.19,0.02,0,133,133,19,546,10.92,-946.8886489302809,0.09157509157509157,0
16796,6.57,1.86,1.15,1.09,0.73,1.97,0.03,0.07,0.46,3.58,0.03,0,71,71,101,563,16.89,-1095.176213183731,0.05920663114268798,0
16797,15.28,0.0,1.07,1.24,1.24,1.52,0.01,0.18,0.14,20.48,0.04,0,0,168,207,430,17.2,-1.0,0.05813953488372093,0
16798,2.05,0.18,1.49,1.49,0.26,257.26,0.07,0.18,0.16,6.3,0.12,0,420,110,21,562,67.44,-1527.982222222222,0.01482799525504152,0
16799,2.77,0.0,1.36,1.28,1.28,4.36,0.15,0.38,0.0,327.4,0.13,0,0,0,213,562,73.06,-1.0,0.013687380235422939,0
16800,4.61,1.01,1.22,1.03,0.67,1.07,0.01,-0.05,0.68,3.87,0.03,1,240,496,231,449,13.469999999999999,-1583.6256322025642,0.07423904974016333,0
16802,14.22,0.0,1.07,1.07,1.07,52.42,0.15,0.98,0.0,230.55,0.1,0,0,29,226,562,56.2,-1.0,0.01779359430604982,0
16803,3.69,1.2,1.27,1.29,0.61,30.33,0.04,0.04,0.4,3.19,0.03,0,119,81,91,561,16.83,-1064.8811181102365,0.05941770647653001,0
16804,4.4,1.38,1.23,1.03,1.03,1.04,0.08,0.34,0.18,7.4,0.16,0,0,117,323,561,89.76,-1046.984093319194,0.011140819964349376,0
16806,7.61,0.0,1.13,1.0,0.87,1.0,0.13,0.64,0.05,28.58,0.1,0,26,0,0,543,54.300000000000004,1.0,0.018416206261510127,0
16807,21.6,0.0,1.05,1.15,0.91,3.09,0.07,0.07,0.37,2.69,0.11,0,104,0,0,541,59.51,1.0,0.016803898504453033,0
16809,191.34,0.02,1.01,1.54,0.81,110.76,0.01,0.05,0.17,8.52,0.01,0,171,107,170,558,5.58,-2329576.3754455447,0.17921146953405018,0
16810,8.24,0.0,1.12,0.98,0.58,0.97,0.05,-0.05,0.41,5.45,0.03,1,20,0,11,557,16.71,-1.0,0.059844404548174746,0
16811,-35.39,0.0,0.97,1.06,0.17,1.27,0.27,-8.35,0.09,14.08,0.26,0,137,0,0,539,140.14000000000001,-1.0,0.007135721421435706,0
16812,7.69,0.0,1.13,1.05,1.05,1.37,0.06,0.48,0.06,23.36,0.15,0,0,359,434,557,83.55,-1.0,0.01196888090963495,0
16813,3.83,0.0,1.26,1.14,1.13,1.12,0.12,0.38,0.07,15.19,0.37,0,5,0,468,556,205.72,-1.0,0.004860976083997667,0
16814,10.49,0.0,1.1,1.08,1.07,3.77,0.03,0.03,0.1,14.09,0.08,0,1,7,372,556,44.480000000000004,-1.0,0.022482014388489208,0
16815,-37.27,0.0,0.97,1.03,1.03,1.91,0.01,-0.58,1.18,-1.11,-0.06,1,0,0,0,444,-26.64,-1.0,-0.0,0
16816,2.08,0.0,1.48,0.76,0.76,0.79,0.14,0.23,0.12,10.62,0.17,0,0,0,0,555,94.35000000000001,1.0,0.010598834128245893,0
16817,-14.54,0.0,0.93,1.24,1.24,1.97,0.21,-0.88,0.27,4.35,0.06,0,0,0,0,555,33.3,-1.0,0.030030030030030033,0
16819,47.6,16.76,1.02,0.98,0.98,0.84,0.06,0.1,0.83,1.71,0.18,0,0,177,516,424,76.32,-997.2529411764702,0.013102725366876311,0
16820,5.47,0.37,1.18,1.59,1.59,3.15,0.05,0.19,0.11,13.68,0.1,0,0,167,203,554,55.400000000000006,-6446.437700412277,0.018050541516245487,0
16821,3.95,0.0,1.25,1.2,0.82,4.75,0.12,-0.13,0.01,108.26,0.02,1,14,6,0,536,10.72,-1.0,0.09328358208955223,0
16824,16.92,0.0,1.06,1.16,1.16,58.7,0.09,0.02,0.0,239.59,0.04,0,0,14,115,534,21.36,-1.0,0.04681647940074907,0
16825,0.76,0.0,2.31,3.34,3.34,21.25,0.04,0.01,0.05,36.07,0.05,0,0,0,0,552,27.6,1.0,0.036231884057971016,0
16826,4.68,0.0,1.21,1.05,1.05,1.05,0.04,0.36,0.03,74.87,0.12,0,0,193,120,478,57.36,-1.0,0.017433751743375175,0
16828,44.86,0.3,1.02,1.03,1.03,20.42,0.03,0.54,0.22,4.61,0.01,0,0,38,0,548,5.48,-13670.895973856208,0.18248175182481752,0
16829,12.12,0.0,1.08,1.27,1.26,3.91,0.05,-0.09,0.93,1.09,0.03,1,2,0,40,548,16.439999999999998,-1.0,0.060827250608272515,0
16830,1.1,0.59,1.91,1.7,1.63,1.92,0.06,0.0,0.31,5.77,0.21,0,18,45,376,530,111.3,-799.265152631112,0.008984725965858042,0
16834,10.01,0.0,1.1,0.84,0.84,0.96,0.01,-0.18,2.79,1.15,0.15,1,1,0,93,546,81.89999999999999,-1.0,0.012210012210012212,0
16835,-3.8,-1.2,0.74,1.08,1.01,1.11,-0.48,-1.07,-0.04,-24.26,-0.38,1,13,59,33,545,-207.1,-232.72792792792794,-0.004828585224529213,0
16836,2.54,0.0,1.39,1.45,0.38,4.43,-0.08,-0.3,-0.01,-47.87,-0.04,1,193,130,0,416,-16.64,-1.0,-0.06009615384615384,0
16837,-30.98,0.0,0.97,0.41,0.32,0.01,-0.01,-0.48,-1.7,-0.27,-0.02,1,186,0,474,526,-10.52,1.0,-0.09505703422053233,0
16838,8.04,0.0,1.12,1.85,1.72,21.75,0.03,-0.22,1.13,1.04,0.07,1,51,0,1,542,37.940000000000005,1.0,0.026357406431207167,0
16839,0.98,0.0,2.02,1.78,1.78,2.9,0.08,0.11,0.04,45.98,0.09,0,0,0,0,541,48.69,1.0,0.020538098172109262,0
16840,1.18,0.0,1.85,2.08,2.02,6.0,0.06,0.07,0.03,62.89,0.07,0,7,0,0,541,37.870000000000005,1.0,0.026406126221283334,0
16841,13.02,9.97,1.08,1.3,0.36,1.05,-0.06,-1.43,-0.72,-0.89,-0.25,1,273,134,0,414,-103.5,-31.956132949111883,-0.00966183574879227,0
16842,4.97,0.12,1.2,0.53,0.46,0.34,0.03,0.06,0.3,11.1,0.22,0,47,548,166,541,119.02,-16779.69658333333,0.008401949252226516,0
16843,-2.95,-0.87,0.66,0.44,0.33,0.08,-0.51,-1.2,-0.02,-42.01,-0.06,1,7,15,6,523,-31.38,-246.55919540229888,-0.03186743148502231,0
16844,9.1,0.1,1.11,0.96,0.58,0.77,0.09,0.3,0.09,14.93,0.07,0,64,146,47,521,36.470000000000006,-42667.295315315314,0.027419797093501504,0
16845,42.74,1.41,1.02,0.98,0.54,0.76,0.01,0.35,0.2,27.01,0.13,0,258,252,115,538,69.94,-6712.53183979975,0.014297969688304261,0
16846,7.97,4.43,1.13,1.17,1.03,4.42,0.03,-0.12,1.08,1.4,0.08,1,74,160,448,521,41.68,-757.6662542770957,0.02399232245681382,0
16847,6.02,0.0,1.17,1.34,1.34,1.55,0.07,0.31,0.24,6.37,0.13,0,0,0,0,538,69.94,1.0,0.014297969688304261,0
16848,6.07,0.0,1.16,0.39,0.36,0.32,0.07,0.31,0.16,27.19,0.23,0,7,3,0,537,123.51,-1.0,0.008096510404015869,0
16850,5.51,2.57,1.18,1.26,1.23,4.94,0.05,0.11,0.16,7.96,0.02,0,3,29,93,536,10.72,-930.5809509991427,0.09328358208955223,0
16851,0.39,0.1,3.54,3.03,2.85,4.37,0.14,0.12,0.03,39.42,0.08,0,8,20,0,535,42.800000000000004,-649.7425423728814,0.02336448598130841,0
16852,4.1,0.02,1.24,1.11,1.09,1.69,0.11,0.52,0.05,37.03,0.07,0,2,33,107,518,36.260000000000005,-102587.73387096774,0.027578599007170433,0
16853,5.41,0.0,1.18,0.78,0.66,0.48,0.07,0.26,0.01,212.9,0.07,0,18,0,0,517,36.190000000000005,1.0,0.027631942525559543,0
16854,3.26,0.0,1.31,1.36,0.68,7.72,0.06,0.1,0.2,6.29,0.02,0,51,34,9,533,10.66,-1.0,0.09380863039399624,0
16855,0.68,0.0,2.47,1.83,1.61,2.15,0.23,0.28,0.0,291.57,0.3,0,33,0,0,532,159.6,1.0,0.006265664160401003,0
16857,4.84,3.34,1.21,1.4,1.38,2.1,0.16,0.74,0.19,6.9,0.14,0,3,38,0,423,59.220000000000006,-94.31945365467412,0.016886187098953055,0
16858,-45.6,0.0,0.98,0.75,0.75,0.0,0.0,-0.04,1.04,30.81,0.2,1,0,543,614,513,102.60000000000001,1.0,0.009746588693957114,0
16859,2.83,1.98,1.35,1.12,0.91,1.06,0.01,0.0,0.88,1.36,0.06,1,95,174,399,423,25.38,-297.6574841002619,0.039401103230890466,0
16860,3.44,0.0,1.29,0.52,0.52,0.62,0.07,0.21,0.19,7.67,0.08,0,0,21,46,513,41.04,-1.0,0.02436647173489279,0
16861,1.24,0.33,1.8,2.27,2.01,1.46,0.02,0.01,0.44,4.27,0.17,0,61,150,254,529,89.93,-852.1009893809895,0.011119759813188034,0
16862,-29.53,0.0,0.97,0.98,0.49,0.98,-0.18,-6.23,-0.19,-4.65,-0.29,1,152,0,146,529,-153.41,1.0,-0.006518479890489538,0
16863,0.38,0.31,3.6,2.61,2.61,1.02,0.02,0.01,0.39,6.11,0.7,0,0,7,13,528,369.59999999999997,-2.1145161290322583,0.002705627705627706,0
16864,13.33,0.0,1.08,0.68,0.37,0.29,-0.01,0.0,-0.76,1.4,0.02,1,138,120,12,510,10.200000000000001,-1.0,0.0980392156862745,0
16866,66.84,0.0,1.01,2.65,1.08,1.24,-0.04,-4.91,-0.62,-0.3,-0.1,1,715,0,0,456,-45.6,1.0,-0.021929824561403508,0
16867,8.88,1.38,1.11,1.38,1.38,2.15,0.12,0.68,0.07,18.06,0.18,0,0,153,185,525,94.5,-2023.8017077947513,0.010582010582010581,0
16869,5.22,1.81,1.19,1.27,1.23,3.52,0.05,0.17,0.35,4.76,0.14,0,15,225,401,523,73.22000000000001,-1479.024021828026,0.01365747063643813,0
16870,17.5,4.7,1.06,0.99,0.08,0.97,0.01,0.09,0.38,8.79,0.03,0,242,146,0,523,15.69,-668.7003613006824,0.06373486297004462,0
16871,6.4,3.9,1.16,2.37,2.31,12.29,0.04,0.05,0.82,1.45,0.07,0,14,0,177,523,36.61000000000001,-224.49872679045095,0.02731494127287626,0
16873,23.51,0.0,1.04,1.06,0.75,1.23,0.04,0.31,0.53,2.7,0.06,0,78,0,0,520,31.2,1.0,0.032051282051282055,0
16874,28.47,16.75,1.04,1.0,0.97,0.93,-0.04,0.51,-1.72,-0.27,-0.03,0,15,85,127,397,-11.91,-244.483932032147,-0.08396305625524769,0
16875,0.6,0.0,2.66,3.19,2.96,7.25,0.19,0.13,0.16,7.25,0.12,0,13,36,118,520,62.4,-1.0,0.016025641025641028,0
16876,0.5,0.14,3.0,3.7,3.7,3.31,0.15,0.15,0.05,22.81,0.28,0,0,44,472,520,145.60000000000002,-3193.3571428571427,0.006868131868131867,0
16877,3.23,0.0,1.31,4.83,4.74,7.94,0.03,0.05,0.03,44.41,0.05,0,6,45,266,519,25.950000000000003,-1.0,0.038535645472061654,0
16878,66.86,0.91,1.01,1.08,1.06,58.32,0.03,0.48,0.12,8.71,0.13,0,28,28,29,413,53.690000000000005,-1226.3449299215636,0.018625442354255912,0
16879,2.3,0.0,1.43,3.76,2.95,2.78,0.12,0.28,0.3,4.8,0.38,0,117,0,0,517,196.46,1.0,0.005090094675760969,0
16880,3.89,0.0,1.26,1.37,0.31,3.04,0.07,0.14,0.33,4.29,0.1,0,228,0,3,515,51.5,-1.0,0.019417475728155338,0
16881,7.83,5.97,1.13,1.4,0.98,4.98,0.09,0.08,0.64,1.57,0.12,0,133,47,37,515,61.8,-93.04263662102413,0.016181229773462785,0
16882,1.48,0.0,1.67,2.11,2.1,27.82,0.22,0.36,0.01,131.72,0.53,0,1,0,0,515,272.95,1.0,0.003663674665689687,0
16883,-3.87,0.0,0.74,0.93,0.82,-0.94,-0.4,-1.2,-0.04,-20.74,-0.1,1,12,72,2,411,-41.1,1.0,-0.024330900243309,0
16884,4.5,2.91,1.22,3.17,0.4,7.49,0.03,0.1,0.47,3.28,0.04,0,226,18,0,513,20.52,-36.2539575235198,0.04873294346978558,0
16885,-48.8,-5.21,0.98,0.71,0.62,0.35,0.05,-1.43,0.02,70.63,0.05,0,22,74,0,513,25.650000000000002,-794.4847193387911,0.03898635477582846,0
16887,4.01,0.0,1.25,2.02,1.95,8.25,0.18,0.49,0.13,8.72,0.13,0,7,0,0,513,66.69,1.0,0.0149947518368571,0
16889,5.87,2.42,1.17,0.68,0.33,0.39,-0.11,-0.94,-0.21,-1.67,-0.18,1,219,121,65,445,-80.1,-259.7223468955287,-0.012484394506866418,0
16890,17.43,9.38,1.06,1.98,1.97,2.47,0.07,0.8,0.01,239.41,0.1,0,2,70,91,496,49.6,-460.28907081841464,0.020161290322580645,0
16891,32.06,1.52,1.03,0.33,0.32,0.24,0.01,0.01,0.08,102.69,0.1,0,4,126,81,512,51.2,-5226.897178398059,0.01953125,0
16892,7.07,2.19,1.14,1.18,1.01,1.96,-0.05,-0.45,-0.13,-1.8,-0.01,1,35,70,0,512,-5.12,-303.14056717135304,-0.1953125,0
16893,76.82,0.0,1.01,3.31,3.31,2.05,0.01,-0.44,0.01,157.38,0.03,1,0,37,127,409,12.27,-1.0,0.0,0
16894,42.26,21.59,1.02,0.2,0.2,0.07,0.02,0.37,0.49,11.69,0.2,0,2,97,106,511,102.2,-194.84817262894038,0.009784735812133072,0
16895,9.94,0.0,1.1,1.22,1.22,63.65,0.07,0.34,0.01,72.24,0.03,0,0,62,93,510,15.299999999999999,-1.0,0.06535947712418301,0
16896,25.64,0.0,1.04,0.67,0.12,0.11,0.01,0.03,0.24,9.35,0.08,0,599,0,0,493,39.44,1.0,0.025354969574036514,0
16898,26.68,0.0,1.04,4.76,1.81,110.05,0.03,0.24,0.52,1.29,0.09,0,1312,0,0,509,45.809999999999995,1.0,0.021829294913774288,0
16899,3.2,0.0,1.31,1.28,1.28,2.22,0.06,0.15,0.08,22.36,0.12,0,0,0,0,493,59.16,1.0,0.016903313049357674,0
16900,4.31,0.0,1.23,1.23,0.98,7.2,0.03,0.07,0.04,34.71,0.03,0,44,0,0,509,15.27,1.0,0.06548788474132286,0
16902,0.98,0.35,2.02,2.22,2.22,11.55,0.03,-0.02,0.31,3.34,0.01,1,0,25,81,405,4.05,-1307.0318868458276,0.2469135802469136,0
16903,9.78,0.0,1.1,1.53,1.53,8.75,0.03,-0.08,0.83,2.47,0.03,1,1,0,0,491,14.729999999999999,1.0,0.06788866259334692,0
16904,7.84,0.0,1.13,0.74,0.74,0.68,0.01,0.11,1.72,1.14,0.1,0,0,0,0,439,43.900000000000006,1.0,0.02277904328018223,0
16905,148.31,0.0,1.01,0.96,0.54,0.29,0.02,0.12,0.57,3.01,0.14,0,625,0,728,506,70.84,-1.0,0.01411631846414455,0
16906,14.16,7.04,1.07,1.01,0.56,1.01,0.02,-0.15,2.25,0.77,0.05,1,187,187,214,386,19.3,-429.72586554800336,0.05181347150259067,0
16907,1.01,0.0,1.99,1.52,1.52,2.13,0.21,0.07,0.01,182.7,0.39,0,0,59,0,489,190.71,-1.0,0.005243563525772115,0
16909,5.4,0.45,1.19,1.39,0.15,4.9,0.01,-0.03,0.98,2.79,0.03,1,229,107,17,503,15.09,-2284.827488328665,0.06626905235255136,0
16910,4.13,3.24,1.24,1.12,0.77,1.44,0.08,0.01,0.73,2.01,0.16,0,85,36,144,402,64.32000000000001,-280.4608015640274,0.015547263681592038,0
16911,6.16,0.0,1.16,1.2,0.19,8.03,0.06,0.39,0.02,78.55,0.05,0,186,177,14,486,24.3,-1.0,0.0411522633744856,0
16913,28.62,0.0,1.03,1.03,0.04,13.71,-0.01,-1.22,-2.25,-0.41,-0.05,1,1564,0,0,501,-25.05,1.0,-0.03992015968063872,0
16915,25.19,21.55,1.04,3.93,3.93,1.04,0.01,0.04,0.38,4.29,0.65,0,0,70,203,485,315.25,-13.378962609316437,0.0031720856463124504,0
16916,1.49,0.0,1.67,1.56,1.34,2.3,-0.05,-0.12,-0.02,-20.75,-0.02,1,28,0,11,500,-10.0,-1.0,-0.0,0
16917,18.22,0.0,1.05,0.95,0.95,0.54,0.02,0.3,0.03,38.06,0.03,0,4,485,485,483,14.49,-1.0,0.06901311249137336,0
16918,9.01,0.0,1.11,1.24,0.42,1.36,0.05,0.12,0.61,2.41,0.14,0,261,0,13,497,69.58000000000001,-1.0,0.014371945961483182,0
16919,2.28,0.4,1.44,1.42,1.42,2.62,0.2,0.41,0.04,29.7,0.24,0,0,84,79,496,119.03999999999999,-1381.9778888888886,0.008400537634408603,0
16920,2.28,0.0,1.44,2.28,0.83,33.7,0.04,0.01,0.44,3.2,0.03,0,93,0,0,496,14.879999999999999,1.0,0.06720430107526883,0
16921,45.29,8.83,1.02,0.97,0.54,0.68,0.04,-0.35,0.62,2.1,0.05,1,228,32,193,480,24.0,-761.7091299713543,0.041666666666666664,0
16923,7.23,0.11,1.14,1.08,1.08,2.56,0.09,0.58,0.0,247.05,0.13,0,0,260,416,479,62.27,-34321.541435406696,0.016059097478721696,0
16925,9.92,2.66,1.1,1.14,1.13,1.38,0.02,0.0,0.63,2.45,0.16,0,15,558,788,494,79.04,-1695.955980861244,0.012651821862348178,0
16926,49.29,7.01,1.02,0.22,0.14,0.07,0.0,0.18,0.15,73.09,0.09,0,52,317,32,493,44.37,-1350.4716886240944,0.0225377507324769,0
16927,1.32,0.0,1.76,1.83,0.5,13.07,0.03,0.02,0.1,17.64,0.05,0,290,34,69,428,21.400000000000002,-1.0,0.04672897196261682,0
16928,0.36,0.0,3.77,5.23,5.23,14.98,0.13,0.12,0.06,21.85,0.03,0,0,8,20,476,14.28,-1.0,0.0700280112044818,0
16929,-3.23,-0.05,0.69,0.56,0.56,-1.65,-0.44,-1.0,-0.01,-113.62,-1.59,1,0,748,805,375,-596.25,-17972.390898550722,-0.0016771488469601676,0
16930,2.5,0.0,1.4,1.37,0.82,12.31,0.07,0.07,0.41,2.8,0.2,0,308,0,0,425,85.0,1.0,0.011764705882352941,0
16933,6.92,4.3,1.14,1.36,1.36,3.83,0.12,0.5,0.15,7.2,0.12,0,0,97,151,472,56.64,-477.42315789473685,0.01765536723163842,0
16934,0.75,0.42,2.33,5.48,4.81,12.5,0.04,0.01,0.37,5.04,0.03,0,20,26,0,488,14.639999999999999,-217.70028612303292,0.06830601092896176,0
16935,8.44,0.0,1.12,1.01,0.29,1.01,0.02,0.1,0.22,9.86,0.19,0,622,0,209,423,80.37,-1.0,0.012442453651860147,0
16936,12.34,2.05,1.08,3.44,3.44,1.73,0.06,0.55,0.07,19.92,0.1,0,0,4,125,487,48.7,-701.1947461607949,0.02053388090349076,0
16938,3.36,0.0,1.3,0.99,0.54,0.96,-0.07,-0.28,-0.08,4.23,0.03,1,163,0,0,485,14.549999999999999,1.0,0.06872852233676977,0
16939,83.29,1.92,1.01,1.85,1.85,12.49,0.0,0.01,0.5,7.05,0.03,0,0,10,787,469,14.07,-14964.913190490925,0.0710732054015636,0
16940,21.68,1.22,1.05,1.07,1.07,1.43,0.05,0.13,0.47,4.06,0.07,0,0,54,169,484,33.88,-5619.080655737705,0.029515938606847696,0
16941,12.21,0.0,1.08,0.88,0.7,0.62,0.04,0.29,0.08,21.2,0.05,0,38,128,84,385,19.25,-1.0,0.05194805194805195,0
16943,-2.66,-0.39,0.62,0.65,0.54,-4.62,-0.47,-0.85,-0.09,-10.27,-0.47,1,63,87,40,385,-180.95,-498.374867314585,-0.00552638850511191,0
16944,0.87,0.0,2.15,3.36,3.36,7.58,0.25,0.43,0.01,86.04,0.14,0,0,0,1,481,67.34,-1.0,0.01485001485001485,0
16946,7.47,3.07,1.13,1.76,0.09,6.86,0.03,0.05,1.01,1.06,0.04,0,453,72,16,466,18.64,-163.22677120867084,0.0536480686695279,0
16947,31.35,0.32,1.03,1.03,1.03,3.07,0.02,-0.02,0.34,3.34,0.02,1,0,165,150,366,7.32,-30788.1015625,0.13661202185792348,0
16948,8.78,1.86,1.11,1.09,1.09,4.41,0.04,0.18,0.37,3.76,0.03,0,0,85,146,464,13.92,-2351.185707643127,0.07183908045977011,0
16950,4.85,1.77,1.21,1.05,0.74,1.09,0.05,0.1,0.4,2.57,0.13,0,187,68,330,477,62.010000000000005,-449.073960938907,0.016126431220770843,0
16951,14.84,1.45,1.07,2.57,0.5,7.41,0.02,0.12,0.28,4.06,0.11,0,740,183,76,476,52.36,-996.3702017402514,0.019098548510313215,0
16952,1.4,1.08,1.71,0.1,0.07,0.76,0.05,0.02,0.59,2.77,0.12,0,4,3,5,380,45.6,-13.38115659519168,0.021929824561403508,0
16953,1.34,0.82,1.74,2.39,1.99,1.24,0.02,0.03,0.21,13.03,0.11,0,42,57,26,475,52.25,-100.29592935239698,0.019138755980861243,0
16954,0.74,0.2,2.36,0.82,0.82,0.95,0.04,0.04,0.2,8.67,0.26,0,0,23,23,475,123.5,-161.2697502230151,0.008097165991902834,0
16957,4.56,0.0,1.22,0.49,0.49,0.41,0.06,0.07,0.66,2.57,0.19,0,0,0,0,362,68.78,1.0,0.014539110206455364,0
16959,7.19,2.85,1.14,1.14,1.11,1.63,0.12,0.39,0.3,3.97,0.08,0,4,19,72,471,37.68,-483.52610526315794,0.02653927813163482,0
16960,12.71,2.18,1.08,1.84,1.84,2.39,0.12,0.88,0.15,12.11,0.25,0,0,62,147,456,114.0,-1172.2445973496435,0.008771929824561403,0
16961,5.85,0.0,1.17,1.38,1.28,22.19,0.09,0.36,0.04,23.78,0.06,0,16,0,38,471,28.259999999999998,-1.0,0.035385704175513094,0
16963,-4.69,-2.28,0.79,0.74,0.68,0.41,-0.34,-1.34,-0.09,-10.57,-0.63,1,59,299,535,376,-236.88,-423.6594053964025,-0.0042215467747382645,0
16964,-6.95,-1.37,0.86,1.04,1.04,1.32,-0.07,-0.54,-0.24,-3.87,-0.19,1,0,59,171,469,-89.11,-353.24386540674095,-0.011222085063404781,0
16965,25.87,14.32,1.04,0.83,0.79,0.2,0.04,-0.74,1.09,0.99,0.09,1,34,121,477,358,32.22,-448.35664679942965,0.031036623215394167,0
16966,-5.94,-2.9,0.83,0.71,0.68,-1.23,-0.21,-1.12,-0.01,-65.26,-0.44,1,27,217,0,468,-205.92,-150.09862650602412,-0.004856254856254857,0
16967,18.34,0.0,1.05,1.04,1.04,4.11,0.03,0.27,0.0,556.44,0.02,0,0,0,0,467,9.34,1.0,0.0,0
16968,5.81,0.0,1.17,1.04,0.99,1.22,0.01,0.04,0.1,39.8,0.02,0,9,0,83,467,9.34,-1.0,0.10706638115631692,0
16970,23.66,0.0,1.04,0.76,0.63,0.7,0.11,1.11,0.36,4.32,0.09,0,15,0,0,466,41.94,1.0,0.023843586075345733,0
16971,125.94,0.0,1.01,0.93,0.93,0.11,0.01,0.08,0.04,74.25,0.01,0,0,273,243,465,4.65,-1.0,0.0,0
16973,-30.5,-0.01,0.97,4.33,1.42,136.61,-0.04,-1.27,-0.1,-12.76,-0.01,1,70,18,3,465,-4.65,-202417.44329896907,-0.0,0
16974,9.17,0.0,1.11,0.34,0.21,0.84,0.01,0.1,0.31,9.39,0.85,0,211,0,354,463,393.55,-1.0,0.0025409731927328164,0
16975,10.55,2.78,1.09,1.17,0.88,5.57,0.05,-0.08,0.76,1.83,0.14,1,181,132,462,447,62.580000000000005,-1191.5118930966732,0.01597954618088846,0
16976,1.73,0.0,1.58,1.29,1.24,1.5,0.07,0.12,0.04,28.18,0.07,0,9,0,0,462,32.34,1.0,0.030921459492888062,0
16977,2.19,0.0,1.46,0.95,0.95,0.91,-0.28,-0.93,-0.02,-37.66,-0.26,1,0,0,0,353,-91.78,1.0,-0.010895619960775768,0
16978,-22.35,-4.96,0.96,0.72,0.7,-0.08,0.01,-0.01,0.7,2.54,0.09,0,29,118,361,462,41.58,-576.6598412298388,0.02405002405002405,0
16979,12.19,2.75,1.08,0.75,0.66,0.44,0.03,0.21,0.47,9.74,0.18,0,40,145,220,461,82.98,-1169.619919191919,0.012051096649795132,0
16980,9.9,3.04,1.1,2.35,0.19,72.47,0.08,0.5,0.26,4.0,0.72,0,2013,776,9,447,321.84,-456.7553080143541,0.0031071339796172014,0
16982,-19.95,0.0,0.95,0.31,0.28,0.4,-0.12,-2.2,-0.16,-3.25,-0.12,1,12,0,0,460,-55.199999999999996,-1.0,-0.018115942028985508,0
16983,13.11,6.03,1.08,0.9,0.9,0.64,0.05,0.01,0.88,1.65,0.09,0,0,87,277,460,41.4,-705.0008070757324,0.024154589371980676,0
16984,18.21,0.0,1.05,1.23,1.23,2.5,-0.02,-0.62,-1.13,0.49,0.04,1,0,86,1193,459,18.36,-1.0,0.054466230936819175,0
16985,1.08,0.0,1.93,1.53,1.53,1.38,-0.07,-0.14,-0.04,-39.53,-0.07,1,0,20,89,458,-32.06,-1.0,-0.0,0
16986,6.44,0.0,1.16,0.8,0.51,0.88,0.08,0.08,0.53,2.92,0.13,0,44,0,50,458,59.54,-1.0,0.016795431642593214,0
16987,12.69,2.38,1.08,1.37,1.0,22.06,0.03,0.06,0.59,1.96,0.03,0,71,75,140,458,13.74,-1662.250622471211,0.07278020378457059,0
16988,9.29,0.0,1.11,1.03,0.79,1.33,-0.01,0.04,-0.13,46.67,0.1,0,125,475,355,442,44.2,-1.0,0.02262443438914027,0
16989,2.52,0.04,1.4,1.38,0.93,17.73,0.04,0.08,0.07,16.98,0.03,0,70,135,17,455,13.65,-22251.17714285714,0.07326007326007326,0
16990,0.53,0.29,2.89,2.35,2.35,1.35,0.06,0.03,0.15,7.62,0.18,0,0,1,86,455,81.89999999999999,-185.24993914807303,0.012210012210012212,0
16991,11.78,3.68,1.08,1.15,1.15,3.78,0.01,0.02,0.77,2.83,0.01,0,0,33,30,455,4.55,-766.4359963768115,0.21978021978021978,0
16992,7.41,0.0,1.13,1.4,0.14,3.45,0.02,0.01,0.88,1.44,0.03,0,400,0,0,455,13.65,1.0,0.07326007326007326,0
